Search_Rank,MIM_Raw,Gene_MIM_ID,Entrez_Gene_ID,Title,Title_Symbol_Candidate,Gene_Phenotype_Link_Status,Evidence_Layer,Gene_Target_Status,Decision_Reason
710,*147558,147558,3694,"INTEGRIN, BETA-6; ITGB6",ITGB6,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
711,*147575,147575,3659,INTERFERON REGULATORY FACTOR 1; IRF1,IRF1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
712,*147650,147650,3418,"ISOCITRATE DEHYDROGENASE, NADP(+), 2; IDH2",IDH2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
713,*147670,147670,3643,INSULIN RECEPTOR; INSR,INSR,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
714,*147720,147720,3553,INTERLEUKIN 1-BETA; IL1B,IL1B,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
715,*147740,147740,3562,INTERLEUKIN 3; IL3,IL3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
716,*159559,159559,4301,AFADIN; AFDN,AFDN,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
717,*164790,164790,4893,"NRAS PROTOONCOGENE, GTPase; NRAS",NRAS,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
718,*164920,164920,3815,"KIT PROTOONCOGENE, RECEPTOR TYROSINE KINASE; KIT",KIT,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
719,*104750,104750,6288,SERUM AMYLOID A1; SAA1,SAA1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
720,*176310,176310,5087,PRE-B-CELL LEUKEMIA TRANSCRIPTION FACTOR 1; PBX1,PBX1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
721,*180474,180474,6146,RIBOSOMAL PROTEIN L22; RPL22,RPL22,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
722,*186770,186770,3195,"T-CELL LEUKEMIA, HOMEOBOX 1; TLX1",TLX1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
723,*186880,186880,28755,T-CELL RECEPTOR ALPHA CHAIN CONSTANT REGION; TRAC,TRAC,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
724,*600284,600284,8178,ELONGATION FACTOR RNA POLYMERASE II; ELL,ELL,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
725,*600861,600861,5997,REGULATOR OF G PROTEIN SIGNALING 2; RGS2,RGS2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
726,*600923,600923,5498,PROTOPORPHYRINOGEN OXIDASE; PPOX,PPOX,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
727,*608961,608961,80036,"TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL, SUBFAMILY M, MEMBER 3; TRPM3",TRPM3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
728,*609337,609337,406947,MICRO RNA 155; MIR155,MIR155,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
729,*610782,610782,407021,MICRO RNA 29A; MIR29A,MIR29A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
730,*611060,611060,26040,SET-BINDING PROTEIN 1; SETBP1,SETBP1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
731,*138981,138981,1439,"GRANULOCYTE-MACROPHAGE COLONY-STIMULATING FACTOR RECEPTOR, BETA; CSF2RB",CSF2RB,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
732,*142858,142858,3115,"MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS II, DP BETA-1; HLA-DPB1",HLA-DPB1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
733,*601172,601172,1464,CHONDROITIN SULFATE PROTEOGLYCAN 4; CSPG4,CSPG4,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
734,*601470,601470,1524,"CHEMOKINE, CX3C MOTIF, RECEPTOR 1; CX3CR1",CX3CR1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
735,*601768,601768,6455,"SH3 DOMAIN, GRB2-LIKE, 1; SH3GL1",SH3GL1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
736,*193210,193210,3685,"INTEGRIN, ALPHA-V; ITGAV",ITGAV,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
737,*603149,603149,3605,INTERLEUKIN 17A; IL17A,IL17A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
738,*603551,603551,8692,HYALURONOGLUCOSAMINIDASE 2; HYAL2,HYAL2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
739,*604834,604834,29110,TANK-BINDING KINASE 1; TBK1,TBK1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
740,*604895,604895,30009,T-BOX TRANSCRIPTION FACTOR 21; TBX21,TBX21,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
741,*605166,605166,8841,HISTONE DEACETYLASE 3; HDAC3,HDAC3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
742,*605330,605330,50616,INTERLEUKIN 22; IL22,IL22,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
743,*300033,300033,4303,FORKHEAD BOX O4; FOXO4,FOXO4,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
744,*606021,606021,23532,PRAME NUCLEAR RECEPTOR TRANSCRIPTIONAL REGULATOR; PRAME,PRAME,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
745,*606078,606078,57591,MYOCARDIN-RELATED TRANSCRIPTION FACTOR A; MRTFA,MRTFA,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
746,*606678,606678,79054,"TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL, SUBFAMILY M, MEMBER 8; TRPM8",TRPM8,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
747,*607048,607048,10948,START DOMAIN-CONTAINING PROTEIN 3; STARD3,STARD3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
748,*608025,608025,51594,NBAS SUBUNIT OF NRZ TETHERING COMPLEX; NBAS,NBAS,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
749,*608300,608300,162417,N-ACETYLGLUTAMATE SYNTHASE; NAGS,NAGS,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
750,*300377,300377,1756,DYSTROPHIN; DMD,DMD,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
751,*602396,602396,653145,ANNEXIN A8; ANXA8,ANXA8,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
752,*605580,605580,51561,INTERLEUKIN 23-ALPHA; IL23A,IL23A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
753,*608801,608801,2639,GLUTARYL-CoA DEHYDROGENASE; GCDH,GCDH,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
802,*155555,155555,4157,MELANOCORTIN 1 RECEPTOR; MC1R,MC1R,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
803,*159540,159540,3976,LEUKEMIA-INHIBITORY FACTOR; LIF,LIF,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
804,*165070,165070,2321,FMS-RELATED TYROSINE KINASE 1; FLT1,FLT1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
805,*105850,105850,283,ANGIOGENIN; ANG,ANG,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
806,*106195,106195,6508,"SOLUTE CARRIER FAMILY 4 (ANION EXCHANGER), MEMBER 3; SLC4A3",SLC4A3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
807,*107720,107720,345,APOLIPOPROTEIN C-III; APOC3,APOC3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
808,*107770,107770,4035,LOW DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN 1; LRP1,LRP1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
809,*114760,114760,762,CARBONIC ANHYDRASE IV; CA4,CA4,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
810,*120325,120325,1306,"COLLAGEN, TYPE XV, ALPHA-1; COL15A1",COL15A1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
811,*172860,172860,5176,"SERPIN PEPTIDASE INHIBITOR, CLADE F, MEMBER 1; SERPINF1",SERPINF1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
812,*173510,173510,948,CD36 ANTIGEN; CD36,CD36,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
813,*176790,176790,5034,"PROCOLLAGEN-PROLINE, 2-OXOGLUTARATE-4-DIOXYGENASE, BETA SUBUNIT; P4HB",P4HB,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
814,*179820,179820,5972,RENIN; REN,REN,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
815,*188840,188840,7273,TITIN; TTN,TTN,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
816,*600133,600133,3910,"LAMININ, ALPHA-4; LAMA4",LAMA4,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
817,*600228,600228,6337,"SODIUM CHANNEL, EPITHELIAL 1, ALPHA SUBUNIT; SCNN1A",SCNN1A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
818,*600713,600713,3290,"11-BETA-HYDROXYSTEROID DEHYDROGENASE, TYPE I; HSD11B1",HSD11B1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
819,*600715,600715,7060,THROMBOSPONDIN IV; THBS4,THBS4,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
820,*600870,600870,2869,G PROTEIN-COUPLED RECEPTOR KINASE 5; GRK5,GRK5,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
821,*609415,609415,407975,MICRO RNA 17 HOST GENE; MIR17HG,MIR17HG,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
822,*609599,609599,27063,ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 1; ANKRD1,ANKRD1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
823,*609841,609841,80024,"SOLUTE CARRIER FAMILY 8 (SODIUM/LITHIUM/CALCIUM EXCHANGER), MEMBER B1; SLC8B1",SLC8B1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
824,*611024,611024,63934,ZINC FINGER PROTEIN 667; ZNF667,ZNF667,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
825,*611651,611651,50487,"PHOSPHOLIPASE A2, GROUP III; PLA2G3",PLA2G3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
826,*611761,611761,64788,LIPASE MATURATION FACTOR 1; LMF1,LMF1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
827,*611861,611861,83440,ADP-DEPENDENT GLUCOKINASE; ADPGK,ADPGK,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
828,*613516,613516,9711,RUN DOMAIN- AND CYSTEINE-RICH DOMAIN-CONTAINING BECLIN-1-INTERACTING PROTEIN; RUBCN,RUBCN,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
829,*616241,616241,284207,METEORIN-LIKE PROTEIN; METRNL,METRNL,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
830,*616484,616484,30851,TAX1-BINDING PROTEIN 3; TAX1BP3,TAX1BP3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
831,*616891,616891,100507537,SMALL TRANSMEMBRANE REGULATOR OF ION TRANSPORT 1; STRIT1,STRIT1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
832,*618207,618207,23256,SEC1 FAMILY DOMAIN-CONTAINING PROTEIN 1; SCFD1,SCFD1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
833,*618427,618427,55248,PROTON-ACTIVATED CHLORIDE CHANNEL 1; PACC1,PACC1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
834,*618556,618556,375704,ENERGY HOMEOSTASIS-ASSOCIATED PROTEIN; ENHO,ENHO,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
835,*618623,618623,25994,"HIG1 HYPOXIA-INDUCIBLE DOMAIN FAMILY, MEMBER 1A; HIGD1A",HIGD1A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
836,*131240,131240,1906,ENDOTHELIN 1; EDN1,EDN1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
837,*138251,138251,2907,"GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL-D-ASPARTATE, ASSOCIATED PROTEIN; GRINA",GRINA,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
838,*138254,138254,2905,"GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL-D-ASPARTATE, SUBUNIT 2C; GRIN2C",GRIN2C,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
839,*142445,142445,3084,NEUREGULIN 1; NRG1,NRG1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
840,*601614,601614,9423,NETRIN 1; NTN1,NTN1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
841,*601772,601772,3014,"H2A HISTONE FAMILY, MEMBER X; H2AFX",H2AFX,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
842,*601810,601810,1763,DNA REPLICATION HELICASE/NUCLEASE 2; DNA2,DNA2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
843,*602717,602717,2906,"GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL-D-ASPARTATE, SUBUNIT 2D; GRIN2D",GRIN2D,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
844,*602858,602858,1717,7-DEHYDROCHOLESTEROL REDUCTASE; DHCR7,DHCR7,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
845,*603501,603501,8505,POLY(ADP-RIBOSE) GLYCOHYDROLASE; PARG,PARG,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
846,*603538,603538,8564,KYNURENINE 3-MONOOXYGENASE; KMO,KMO,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
847,*604824,604824,9365,KLOTHO; KL,KL,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
848,*604959,604959,5366,PHORBOL-12-MYRISTATE-13-ACETATE-INDUCED PROTEIN 1; PMAIP1,PMAIP1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
849,*605111,605111,9294,SPHINGOSINE-1-PHOSPHATE RECEPTOR 2; S1PR2,S1PR2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
850,*605185,605185,54567,DELTA-LIKE CANONICAL NOTCH LIGAND 4; DLL4,DLL4,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
851,*251170,251170,4598,MEVALONATE KINASE; MVK,MVK,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
852,*606356,606356,114908,TRANSMEMBRANE PROTEIN 123; TMEM123,TMEM123,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
853,*606448,606448,10587,THIOREDOXIN REDUCTASE 2; TXNRD2,TXNRD2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
854,*608202,608202,80279,CDK5 REGULATORY SUBUNIT-ASSOCIATED PROTEIN 3; CDK5RAP3,CDK5RAP3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
855,*166490,166490,6696,SECRETED PHOSPHOPROTEIN 1; SPP1,SPP1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
856,*601115,601115,2913,"GLUTAMATE RECEPTOR, METABOTROPIC, 3; GRM3",GRM3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
857,*311870,311870,5255,"PHOSPHORYLASE KINASE, MUSCLE, ALPHA-1 SUBUNIT; PHKA1",PHKA1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
858,*620812,620812,644672,CLAUDIN 25; CLDN25,CLDN25,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
916,*148066,148066,3861,"KERATIN 14, TYPE I; KRT14",KRT14,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
917,*150330,150330,4000,LAMIN A/C; LMNA,LMNA,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
918,*152200,152200,4018,LIPOPROTEIN(a); LPA,LPA,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
919,*153454,153454,5351,"PROCOLLAGEN-LYSINE, 2-OXOGLUTARATE 5-DIOXYGENASE; PLOD1",PLOD1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
920,*160760,160760,4625,"MYOSIN, HEAVY CHAIN 7, CARDIAC MUSCLE, BETA; MYH7",MYH7,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
921,*160777,160777,4644,MYOSIN VA; MYO5A,MYO5A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
922,*114250,114250,844,CALSEQUESTRIN 1; CASQ1,CASQ1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
923,*173321,173321,5269,"SERPIN PEPTIDASE INHIBITOR, CLADE B (OVALBUMIN), MEMBER 6; SERPINB6",SERPINB6,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
924,*176300,176300,7276,TRANSTHYRETIN; TTR,TTR,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
925,*176805,176805,5742,PROSTAGLANDIN-ENDOPEROXIDE SYNTHASE 1; PTGS1,PTGS1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
926,*188070,188070,6915,"THROMBOXANE A2 RECEPTOR, PLATELET; TBXA2R",TBXA2R,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
927,*516002,516002,4537,"COMPLEX I, SUBUNIT ND3; MTND3",MTND3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
928,*516070,516070,4509,ATP SYNTHASE 8; MTATP8,MTATP8,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
929,*561010,561010,4550,"RIBOSOMAL RNA, MITOCHONDRIAL, 16S; MTRNR2",MTRNR2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
930,*590000,590000,4553,"TRANSFER RNA, MITOCHONDRIAL, ALANINE; MTTA",MTTA,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
931,*590040,590040,4564,"TRANSFER RNA, MITOCHONDRIAL, HISTIDINE; MTTH",MTTH,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
932,*600008,600008,4837,NICOTINAMIDE N-METHYLTRANSFERASE; NNMT,NNMT,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
933,*600760,600760,6338,"SODIUM CHANNEL, EPITHELIAL 1, BETA SUBUNIT; SCNN1B",SCNN1B,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
934,*600940,600940,3980,"LIGASE III, DNA, ATP-DEPENDENT; LIG3",LIG3,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
935,*609010,609010,56922,3-METHYLCROTONYL-CoA CARBOXYLASE 1; MCCC1,MCCC1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
936,*612137,612137,81847,RING FINGER PROTEIN 146; RNF146,RNF146,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
937,*612283,612283,5624,PROTEIN C; PROC,PROC,verified_linked_gene,Extended_Etiologic,Extended_target_gene,保留为预设AIS证据记录；是否可产出靶点由gene–phenotype链路字段决定
938,*613753,613753,406993,MICRO RNA 211; MIR211,MIR211,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
939,*614259,614259,149465,CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 57; CFAP57,CFAP57,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
940,*617292,617292,441027,TRANSMEMBRANE PROTEIN 150C; TMEM150C,TMEM150C,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
941,*617634,617634,643669,COILED-COIL GLUTAMATE-RICH PROTEIN 2; CCER2,CCER2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
942,*134570,134570,2162,"FACTOR XIII, A1 SUBUNIT; F13A1",F13A1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
